date,price,volume
2021-09-14,48148.45,1282942628.56
2021-09-15,47764.47,1229076140.65
2021-09-16,47297.98,899242093.44
2021-09-17,48312.46,761079785.11
2021-09-18,47251.76,668723282.36
2021-09-19,42925.46,2849781014.82
2021-09-20,40709.59,2972565920.07
2021-09-21,43576.15,1807576533.35
2021-09-22,44893.87,1522818255.74
2021-09-23,42848.41,2565373998.35
2021-09-24,42721.91,767641976.96
2021-09-25,43201.79,1187820024.18
2021-09-26,42187.51,1140232492.25
2021-09-27,41056.79,1335757058.57
2021-09-28,41539.43,1100252801.68
2021-09-29,43829.34,1469981944.79
2021-09-30,48164.35,2498575570.28
2021-10-01,47669.02,769022184.37
2021-10-02,48234.05,895606844.23
2021-10-03,49276.91,1664027525.19
2021-10-04,51504.27,2049372160.16
2021-10-05,55345.85,3444996109.53
2021-10-06,53797.21,1836529821.85
2021-10-07,53949.29,1592265868.06
2021-10-08,54968.04,799607238.61
2021-10-09,54700.24,1276001425.96
2021-10-10,57498.8,1805863526.52
2021-10-11,56010.9,1913353762.18
2021-10-12,57369.0,1906230334.0
2021-10-13,57359.21,1617497364.76
2021-10-14,61684.96,3737889743.83
2021-10-15,60877.77,1404879137.37
2021-10-16,61520.54,1414498881.98
2021-10-17,62038.16,3113486441.7
2021-10-18,64283.97,2706420467.09
2021-10-19,66021.02,2978059285.56
2021-10-20,62283.96,3962470063.85
2021-10-21,60693.59,2504718475.2
2021-10-22,61313.09,990360071.85
2021-10-23,60863.56,1158838824.68
2021-10-24,63089.04,1549308691.98
2021-10-25,60315.68,1738003094.57
2021-10-26,58464.42,2719093218.08
2021-10-27,60610.11,3090102767.38
2021-10-28,62282.5,2168021242.77
2021-10-29,61891.91,979987095.61
2021-10-30,61349.75,1181933822.61
2021-10-31,60960.98,1955088666.05
2021-11-01,63260.05,2260756044.28
2021-11-02,62929.93,1852233940.61
2021-11-03,61448.47,1420765190.91
2021-11-04,61019.66,1262030165.48
2021-11-05,61529.76,939530051.87
