date,price,volume
2021-10-15,2.178,47562282.67
2021-10-16,2.158,49626785.92
2021-10-17,2.129,42105323.02
2021-10-18,2.111,44700074.56
2021-10-19,2.189,86346236.04
2021-10-20,2.138,144579332.12
2021-10-21,2.155,76115084.32
2021-10-22,2.165,36623023.17
2021-10-23,2.12,46230772.98
2021-10-24,2.145,51921058.84
2021-10-25,2.137,70703339.54
2021-10-26,1.913,171242205.75
2021-10-27,1.989,112901408.25
2021-10-28,2.013,62763212.87
2021-10-29,1.955,63000038.73
2021-10-30,1.966,57125601.65
2021-10-31,1.949,61942894.18
2021-11-01,1.971,66510911.36
2021-11-02,2.064,157408879.55
2021-11-03,1.982,63365749.84
2021-11-04,1.983,43235827.0
2021-11-05,2.005,45698117.5
2021-11-06,2.02,38313312.74
2021-11-07,2.126,77143706.41
2021-11-08,2.268,247992926.02
2021-11-09,2.101,198950717.88
2021-11-10,2.081,61811329.0
2021-11-11,2.049,68475062.7
2021-11-12,2.052,34128267.63
2021-11-13,2.04,30110180.63
2021-11-14,2.018,39660022.99
2021-11-15,1.877,126309459.83
2021-11-16,1.878,64546005.45
2021-11-17,1.788,96681138.79
2021-11-18,1.864,60247892.69
2021-11-19,1.923,47039286.36
2021-11-20,1.839,30408777.29
2021-11-21,1.779,43691256.6
2021-11-22,1.749,58524276.13
2021-11-23,1.668,120587488.06
2021-11-24,1.675,73511450.41
2021-11-25,1.534,111410060.2
2021-11-26,1.544,36090068.87
2021-11-27,1.596,79380348.09
2021-11-28,1.603,42426987.53
2021-11-29,1.554,53326835.46
2021-11-30,1.548,45719421.05
2021-12-01,1.72,113119169.95
2021-12-02,1.559,71005281.77
2021-12-03,1.423,145269010.84
2021-12-04,1.38,68407225.76
2021-12-05,1.423,74556616.05
2021-12-06,1.379,57421285.83
2021-12-07,1.396,42228111.98
2021-12-08,1.291,47695371.38
2021-12-09,1.211,52258246.63
2021-12-10,1.352,62815374.33
2021-12-11,1.347,36201800.55
2021-12-12,1.225,50679869.16
2021-12-13,1.267,43115081.81
2021-12-14,1.311,44950556.58
2021-12-15,1.24,32592937.97
2021-12-16,1.219,39949662.68
2021-12-17,1.243,22396359.36
2021-12-18,1.244,38184074.93
2021-12-19,1.238,36548372.9
2021-12-20,1.281,34831358.63
2021-12-21,1.328,42231132.32
2021-12-22,1.474,68643605.39
2021-12-23,1.392,40815999.85
2021-12-24,1.454,29025706.45
2021-12-25,1.456,36351107.72
2021-12-26,1.516,59839480.34
2021-12-27,1.399,70804201.02
2021-12-28,1.332,51033648.49
2021-12-29,1.358,52282855.41
2021-12-30,1.309,54557985.25
2021-12-31,1.38,30938756.22
2022-01-01,1.378,24852255.86
2022-01-02,1.319,32705952.79
2022-01-03,1.309,35077542.83
2022-01-04,1.23,55246989.39
2022-01-05,1.28,110854749.79
2022-01-06,1.209,189441984.15
2022-01-07,1.183,165569511.51
2022-01-08,1.17,113464282.35
2022-01-09,1.124,168545001.67
2022-01-10,1.188,106419734.98
2022-01-11,1.312,154607463.97
2022-01-12,1.233,174595716.62
2022-01-13,1.293,151292162.59
2022-01-14,1.292,77115522.5
2022-01-15,1.412,221964740.14
2022-01-16,1.603,503785328.58
2022-01-17,1.459,414410296.23
2022-01-18,1.337,348583535.19
2022-01-19,1.26,314221350.23
2022-01-20,1.121,444147412.08
2022-01-21,1.071,525240338.18
2022-01-22,1.125,270173995.76
2022-01-23,1.067,405885523.7
2022-01-24,1.042,190782124.58
2022-01-25,1.078,316419472.86
2022-01-26,1.043,192245211.63
2022-01-27,1.049,139124250.93
2022-01-28,1.06,97265325.53
2022-01-29,1.036,79973638.56
2022-01-30,1.052,129179460.74
2022-01-31,1.096,141437864.07
2022-02-01,1.027,137218279.14
2022-02-02,1.061,107295538.72
2022-02-03,1.139,134691680.22
2022-02-04,1.126,132961437.54
2022-02-05,1.144,79703621.02
2022-02-06,1.199,204634466.86
2022-02-07,1.176,215825790.41
2022-02-08,1.195,130529768.43
2022-02-09,1.152,161150238.73
2022-02-10,1.08,127702143.7
2022-02-11,1.059,111318103.33
2022-02-12,1.043,76047314.34
2022-02-13,1.05,101383281.6
2022-02-14,1.109,116941025.1
2022-02-15,1.083,80614877.77
2022-02-16,1.021,96362844.26
2022-02-17,0.9959,121832844.95
2022-02-18,0.997,89191607.82
2022-02-19,0.9319,140037829.43
2022-02-20,0.8578,201565400.71
2022-02-21,0.8883,221355097.0
2022-02-22,0.866,159107084.41
2022-02-23,0.8532,308282191.99
2022-02-24,0.8996,134870059.57
2022-02-25,0.8872,79256922.39
2022-02-26,0.8568,92698917.83
2022-02-27,0.9643,142666864.99
2022-02-28,0.9631,157493359.72
2022-03-01,0.939,106530267.08
2022-03-02,0.9023,89270999.7
2022-03-03,0.8446,89904193.26
2022-03-04,0.8654,64112584.36
2022-03-05,0.823,49086996.55
2022-03-06,0.7955,94566452.97
